task,caseid,user,LogType,case_variant,elementId,processId,resourceCost,resourceId,end_timestamp,start_timestamp
Check DUR,9583,Pharmacy System-000001,MXML.EnactmentLog,3,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:23:14.272,2019-05-30T11:23:14.272
Check Insurance,9583,Pharmacy System-000001,MXML.EnactmentLog,3,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:23:14.272,2019-05-30T11:23:14.272
Resolve insurance issues manually,9583,Technician-000003,MXML.EnactmentLog,3,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.14254166666666665,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:30:50.507,2019-06-03T11:30:29.981
Pack the drugs (Production),9583,Technician-000003,MXML.EnactmentLog,3,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2508125,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:40:36.382,2019-06-04T18:37:36.265
Check for Quality Assurance,9583,Pharmacist-000001,MXML.EnactmentLog,3,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8925833333333334,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T18:41:40.648,2019-06-04T18:40:36.382
Pick-up,9583,Technician-000001,MXML.EnactmentLog,3,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0293472222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T14:10:25.573,2019-06-05T14:07:57.347
Process drop-off,9584,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6635486111111112,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:35:00.121,2019-05-27T19:33:24.570
Enter prescription details,9584,Technician-000002,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2437847222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:26:49.041,2019-05-30T11:23:49.936
Check if refill is allowed,9584,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:26:49.041,2019-05-30T11:26:49.041
Check DUR,9584,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:26:49.041,2019-05-30T11:26:49.041
Check Insurance,9584,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:26:49.041,2019-05-30T11:26:49.041
Pack the drugs (Production),9584,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1605347222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:34:40.009,2019-06-03T11:31:52.892
Check for Quality Assurance,9584,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7743888888888889,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:35:35.765,2019-06-03T11:34:40.009
Pick-up,9584,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0568680555555556,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:42:31.491,2019-06-04T18:39:59.302
Process drop-off,9585,Technician-000003,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6157361111111112,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:39:31.590,2019-05-27T19:38:02.924
Enter prescription details,9585,Technician-000003,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0200763888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:30:17.249,2019-05-30T11:27:50.358
Check if refill is allowed,9585,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:30:17.249,2019-05-30T11:30:17.249
Check DUR,9585,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:30:17.249,2019-05-30T11:30:17.249
Resolve DUR manually,9585,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,3.6462222222222227,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-30T11:34:39.777,2019-05-30T11:30:17.249
Check Insurance,9585,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:34:39.777,2019-05-30T11:34:39.777
Pack the drugs (Production),9585,Technician-000003,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2696527777777777,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:38:36.358,2019-06-03T11:35:33.528
Check for Quality Assurance,9585,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8705416666666668,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:39:54.321,2019-06-03T11:38:51.642
Pick-up,9585,Technician-000001,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8095208333333334,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:44:28.062,2019-06-04T18:42:31.491
Process drop-off,9586,Technician-000002,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6194375,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:41:50.585,2019-05-27T19:40:21.386
Enter prescription details,9586,Technician-000001,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1946388888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:32:47.086,2019-05-30T11:29:55.058
Check if refill is allowed,9586,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:32:47.086,2019-05-30T11:32:47.086
Check DUR,9586,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:32:47.086,2019-05-30T11:32:47.086
Resolve DUR manually,9586,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,2.0095555555555555,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-30T11:37:04.465,2019-05-30T11:34:39.777
Check Insurance,9586,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:37:04.465,2019-05-30T11:37:04.465
Pack the drugs (Production),9586,Technician-000001,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1744583333333334,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:40:45.145,2019-06-03T11:37:56.023
Check for Quality Assurance,9586,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7961666666666666,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:41:42.469,2019-06-03T11:40:45.145
Pick-up,9586,Technician-000002,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0394652777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:45:48.109,2019-06-04T18:43:18.426
Process drop-off,9587,Technician-000003,MXML.EnactmentLog,6,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7048958333333334,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:44:30.524,2019-05-27T19:42:49.019
Enter prescription details,9587,Technician-000001,MXML.EnactmentLog,6,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9053958333333334,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:34:57.463,2019-05-30T11:32:47.086
Check if refill is allowed,9587,Pharmacy System-000001,MXML.EnactmentLog,6,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:34:57.463,2019-05-30T11:34:57.463
Check DUR,9587,Pharmacy System-000001,MXML.EnactmentLog,6,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:34:57.463,2019-05-30T11:34:57.463
Resolve DUR manually,9587,Pharmacist-000001,MXML.EnactmentLog,6,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0441111111111112,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-30T11:39:18.459,2019-05-30T11:38:03.283
Check Insurance,9587,Pharmacy System-000001,MXML.EnactmentLog,6,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:39:18.459,2019-05-30T11:39:18.459
Resolve insurance issues manually,9587,Technician-000001,MXML.EnactmentLog,6,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.2922291666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:41:27.226,2019-06-03T11:40:45.145
Pack the drugs (Production),9587,Technician-000003,MXML.EnactmentLog,6,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9480833333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:45:14.492,2019-06-04T18:42:57.968
Check for Quality Assurance,9587,Pharmacist-000001,MXML.EnactmentLog,6,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6309722222222223,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T18:45:59.922,2019-06-04T18:45:14.492
Pick-up,9587,Technician-000003,MXML.EnactmentLog,6,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9171666666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T14:11:26.396,2019-06-05T14:09:14.324
Process drop-off,9588,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6093125,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:50:14.618,2019-05-27T19:48:46.877
Enter prescription details,9588,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.177513888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:40:03.303,2019-05-30T11:37:13.741
Check if refill is allowed,9588,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:40:03.303,2019-05-30T11:40:03.303
Check DUR,9588,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:40:03.303,2019-05-30T11:40:03.303
Check Insurance,9588,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:40:03.303,2019-05-30T11:40:03.303
Pack the drugs (Production),9588,Technician-000003,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3414166666666665,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:44:27.467,2019-06-03T11:41:14.303
Check for Quality Assurance,9588,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0474444444444444,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:45:42.883,2019-06-03T11:44:27.467
Pick-up,9588,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0735347222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:47:02.651,2019-06-04T18:44:28.062
Process drop-off,9589,Technician-000003,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7177222222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:50:49.915,2019-05-27T19:49:06.563
Enter prescription details,9589,Technician-000002,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9798472222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:41:44.307,2019-05-30T11:39:23.209
Check if refill is allowed,9589,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:41:44.307,2019-05-30T11:41:44.307
Check DUR,9589,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:41:44.307,2019-05-30T11:41:44.307
Resolve DUR manually,9589,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.7306527777777778,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-05-30T11:43:48.914,2019-05-30T11:41:44.307
Check Insurance,9589,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:43:48.914,2019-05-30T11:43:48.914
Pack the drugs (Production),9589,Technician-000003,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2276041666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:50:24.649,2019-06-03T11:47:27.874
Check for Quality Assurance,9589,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6800555555555555,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:51:13.613,2019-06-03T11:50:24.649
Pick-up,9589,Technician-000001,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0772777777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:49:37.779,2019-06-04T18:47:02.651
Process drop-off,959,Technician-000001,MXML.EnactmentLog,3,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5520625,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-29T15:25:12.218,2019-03-29T15:23:52.721
Enter prescription details,959,Technician-000003,MXML.EnactmentLog,3,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0231597222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-29T18:10:31.230,2019-03-29T18:08:03.895
Check if refill is allowed,959,Pharmacy System-000001,MXML.EnactmentLog,3,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T18:10:31.230,2019-03-29T18:10:31.230
Check DUR,959,Pharmacy System-000001,MXML.EnactmentLog,3,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T18:10:31.230,2019-03-29T18:10:31.230
Check Insurance,959,Pharmacy System-000001,MXML.EnactmentLog,3,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-29T18:10:31.230,2019-03-29T18:10:31.230
Resolve insurance issues manually,959,Technician-000002,MXML.EnactmentLog,3,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.7643819444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-01T10:37:02.216,2019-04-01T10:32:48.145
Pack the drugs (Production),959,Technician-000003,MXML.EnactmentLog,3,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9676666666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-01T13:57:42.445,2019-04-01T13:55:23.101
Check for Quality Assurance,959,Pharmacist-000001,MXML.EnactmentLog,3,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7728611111111111,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-01T13:58:38.091,2019-04-01T13:57:42.445
Pick-up,959,Technician-000002,MXML.EnactmentLog,3,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.098875,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-01T17:40:52.786,2019-04-01T17:38:14.548
Process drop-off,9590,Technician-000002,MXML.EnactmentLog,7,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6992430555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:51:45.834,2019-05-27T19:50:05.143
Enter prescription details,9590,Technician-000001,MXML.EnactmentLog,7,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.066625,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:42:36.897,2019-05-30T11:40:03.303
Check if refill is allowed,9590,Pharmacy System-000001,MXML.EnactmentLog,7,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:42:36.897,2019-05-30T11:42:36.897
Check DUR,9590,Pharmacy System-000001,MXML.EnactmentLog,7,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:42:36.897,2019-05-30T11:42:36.897
Check Insurance,9590,Pharmacy System-000001,MXML.EnactmentLog,7,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:42:36.897,2019-05-30T11:42:36.897
Pack the drugs (Production),9590,Technician-000001,MXML.EnactmentLog,7,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.4207152777777776,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:49:08.977,2019-06-03T11:45:44.394
Check for Quality Assurance,9590,Pharmacist-000001,MXML.EnactmentLog,7,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8752361111111112,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:50:11.994,2019-06-03T11:49:08.977
Pack the drugs (Production),9590,Technician-000002,MXML.EnactmentLog,7,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.4794166666666666,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:49:21.145,2019-06-04T18:45:48.109
Check for Quality Assurance,9590,Pharmacist-000001,MXML.EnactmentLog,7,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8083750000000001,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-04T18:50:19.348,2019-06-04T18:49:21.145
Pick-up,9590,Technician-000002,MXML.EnactmentLog,7,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0621875,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-05T14:11:58.478,2019-06-05T14:09:25.523
Process drop-off,9591,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5637152777777777,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-27T19:51:35.793,2019-05-27T19:50:14.618
Enter prescription details,9591,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1067569444444445,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-05-30T11:42:08.051,2019-05-30T11:39:28.678
Check if refill is allowed,9591,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:42:08.051,2019-05-30T11:42:08.051
Check DUR,9591,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:42:08.051,2019-05-30T11:42:08.051
Check Insurance,9591,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-05-30T11:42:08.051,2019-05-30T11:42:08.051
Pack the drugs (Production),9591,Technician-000003,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2528263888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-03T11:47:27.874,2019-06-03T11:44:27.467
Check for Quality Assurance,9591,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7581527777777779,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-06-03T11:48:22.461,2019-06-03T11:47:27.874
Pick-up,9591,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7896944444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-06-04T18:47:08.208,2019-06-04T18:45:14.492
