task,caseid,user,Activity_1,Resource_1,creator,variant,variant_index,end_timestamp,start_timestamp
Start,94002,Start,Start,Start,Fluxicon Disco,Variant 1,1,2016-02-29T21:29:42.000,2016-02-29T21:29:42.000
Traer informacion estudiante - banner,94002,11218,Traer informacion estudiante - banner,11218,Fluxicon Disco,Variant 1,1,2016-02-29T21:29:42.000,2016-02-29T21:29:42.000
Radicar Solicitud Homologacion,94002,11218,Radicar Solicitud Homologacion,11218,Fluxicon Disco,Variant 1,1,2016-02-29T21:30:05.000,2016-02-29T21:29:43.000
Cancelar Solicitud,94002,19019,Cancelar Solicitud,19019,Fluxicon Disco,Variant 1,1,2016-02-29T21:57:51.000,2016-02-29T21:52:29.000
Notificacion estudiante cancelacion soli,94002,19019,Notificacion estudiante cancelacion soli,19019,Fluxicon Disco,Variant 1,1,2016-03-01T17:15:10.000,2016-03-01T17:15:10.000
End,94002,End,End,End,Fluxicon Disco,Variant 1,1,2016-03-01T17:15:10.000,2016-03-01T17:15:10.000
Start,94151,Start,Start,Start,Fluxicon Disco,Variant 32,32,2016-03-01T14:11:29.000,2016-03-01T14:11:29.000
Validar solicitud,94151,677,Validar solicitud,677,Fluxicon Disco,Variant 32,32,2016-03-01T14:25:19.000,2016-03-01T14:11:29.000
Traer informacion estudiante - banner,94151,6039,Traer informacion estudiante - banner,6039,Fluxicon Disco,Variant 32,32,2016-03-01T15:48:01.000,2016-03-01T15:48:01.000
Radicar Solicitud Homologacion,94151,6039,Radicar Solicitud Homologacion,6039,Fluxicon Disco,Variant 32,32,2016-03-01T15:48:07.000,2016-03-01T15:48:07.000
Homologacion por grupo de cursos,94151,7331,Homologacion por grupo de cursos,7331,Fluxicon Disco,Variant 32,32,2016-03-02T23:04:08.000,2016-03-02T22:02:11.000
Revisar curso,94151,677,Revisar curso,677,Fluxicon Disco,Variant 32,32,2016-03-02T22:02:12.000,2016-03-02T22:02:12.000
Evaluacion curso,94151,7331,Evaluacion curso,7331,Fluxicon Disco,Variant 32,32,2016-03-02T23:04:49.000,2016-03-02T22:02:52.000
End,94151,End,End,End,Fluxicon Disco,Variant 32,32,2016-03-02T23:04:49.000,2016-03-02T23:04:49.000
Start,94152,Start,Start,Start,Fluxicon Disco,Variant 1,1,2016-03-01T16:53:28.000,2016-03-01T16:53:28.000
Traer informacion estudiante - banner,94152,8772,Traer informacion estudiante - banner,8772,Fluxicon Disco,Variant 1,1,2016-03-01T16:53:28.000,2016-03-01T16:53:28.000
Radicar Solicitud Homologacion,94152,8772,Radicar Solicitud Homologacion,8772,Fluxicon Disco,Variant 1,1,2016-03-01T17:33:07.000,2016-03-01T16:53:29.000
Cancelar Solicitud,94152,294,Cancelar Solicitud,294,Fluxicon Disco,Variant 1,1,2016-03-08T17:49:06.000,2016-03-08T16:31:38.000
Notificacion estudiante cancelacion soli,94152,294,Notificacion estudiante cancelacion soli,294,Fluxicon Disco,Variant 1,1,2016-03-29T14:41:48.000,2016-03-29T14:41:48.000
End,94152,End,End,End,Fluxicon Disco,Variant 1,1,2016-03-29T14:41:48.000,2016-03-29T14:41:48.000
Start,94154,Start,Start,Start,Fluxicon Disco,Variant 4,4,2016-03-01T18:25:48.000,2016-03-01T18:25:48.000
Traer informacion estudiante - banner,94154,1934,Traer informacion estudiante - banner,1934,Fluxicon Disco,Variant 4,4,2016-03-01T18:25:48.000,2016-03-01T18:25:48.000
Radicar Solicitud Homologacion,94154,1934,Radicar Solicitud Homologacion,1934,Fluxicon Disco,Variant 4,4,2016-03-01T18:25:49.000,2016-03-01T18:25:49.000
Validar solicitud,94154,19019,Validar solicitud,19019,Fluxicon Disco,Variant 4,4,2016-03-01T18:42:01.000,2016-03-01T18:38:01.000
Homologacion por grupo de cursos,94154,19019,Homologacion por grupo de cursos,19019,Fluxicon Disco,Variant 4,4,2016-03-02T15:41:40.000,2016-03-02T12:52:45.000
Revisar curso,94154,19019,Revisar curso,19019,Fluxicon Disco,Variant 4,4,2016-03-02T12:52:45.000,2016-03-02T12:52:45.000
Evaluacion curso,94154,19019,Evaluacion curso,19019,Fluxicon Disco,Variant 4,4,2016-03-02T15:42:27.000,2016-03-02T12:53:33.000
Validar solicitud / pre-homologacion,94154,19019,Validar solicitud / pre-homologacion,19019,Fluxicon Disco,Variant 4,4,2016-04-07T15:54:51.000,2016-04-07T15:54:51.000
End,94154,End,End,End,Fluxicon Disco,Variant 4,4,2016-04-07T15:54:51.000,2016-04-07T15:54:51.000
Start,94301,Start,Start,Start,Fluxicon Disco,Variant 19,19,2016-03-01T16:06:30.000,2016-03-01T16:06:30.000
Traer informacion estudiante - banner,94301,11302,Traer informacion estudiante - banner,11302,Fluxicon Disco,Variant 19,19,2016-03-01T16:06:30.000,2016-03-01T16:06:30.000
Radicar Solicitud Homologacion,94301,11302,Radicar Solicitud Homologacion,11302,Fluxicon Disco,Variant 19,19,2016-03-01T16:06:49.000,2016-03-01T16:06:34.000
Validar solicitud,94301,659,Validar solicitud,659,Fluxicon Disco,Variant 19,19,2016-03-01T16:28:02.000,2016-03-01T16:22:20.000
Cancelar Solicitud,94301,659,Cancelar Solicitud,659,Fluxicon Disco,Variant 19,19,2016-03-02T00:12:56.000,2016-03-01T16:22:21.000
Revisar curso,94301,659,Revisar curso,659,Fluxicon Disco,Variant 19,19,2016-03-02T14:04:57.000,2016-03-02T14:04:55.000
Notificacion estudiante cancelacion soli,94301,659,Notificacion estudiante cancelacion soli,659,Fluxicon Disco,Variant 19,19,2016-06-01T15:57:41.000,2016-06-01T15:57:41.000
End,94301,End,End,End,Fluxicon Disco,Variant 19,19,2016-06-01T15:57:41.000,2016-06-01T15:57:41.000
Start,94302,Start,Start,Start,Fluxicon Disco,Variant 55,55,2016-03-01T16:25:36.000,2016-03-01T16:25:36.000
Traer informacion estudiante - banner,94302,2440,Traer informacion estudiante - banner,2440,Fluxicon Disco,Variant 55,55,2016-03-01T16:25:36.000,2016-03-01T16:25:36.000
Radicar Solicitud Homologacion,94302,2440,Radicar Solicitud Homologacion,2440,Fluxicon Disco,Variant 55,55,2016-03-01T16:25:55.000,2016-03-01T16:25:37.000
Cancelar Solicitud,94302,1646,Cancelar Solicitud,1646,Fluxicon Disco,Variant 55,55,2016-03-02T03:11:22.000,2016-03-01T16:43:47.000
Validar solicitud,94302,1646,Validar solicitud,1646,Fluxicon Disco,Variant 55,55,2016-03-01T21:06:59.000,2016-03-01T16:43:47.000
Revisar curso,94302,1646,Revisar curso,1646,Fluxicon Disco,Variant 55,55,2016-04-22T16:56:07.000,2016-04-22T16:56:06.000
Revisar curso,94302,49,Revisar curso,49,Fluxicon Disco,Variant 55,55,2016-04-22T17:01:25.000,2016-04-22T16:56:07.000
Evaluacion curso,94302,10665,Evaluacion curso,10665,Fluxicon Disco,Variant 55,55,2016-04-22T17:12:59.000,2016-04-22T16:57:18.000
Evaluacion curso,94302,49,Evaluacion curso,49,Fluxicon Disco,Variant 55,55,2016-04-23T01:01:38.000,2016-04-23T00:14:07.000
Notificacion estudiante cancelacion soli,94302,1646,Notificacion estudiante cancelacion soli,1646,Fluxicon Disco,Variant 55,55,2016-06-29T23:19:35.000,2016-06-29T23:19:35.000
End,94302,End,End,End,Fluxicon Disco,Variant 55,55,2016-06-29T23:19:35.000,2016-06-29T23:19:35.000
Start,94401,Start,Start,Start,Fluxicon Disco,Variant 1,1,2016-03-01T22:46:43.000,2016-03-01T22:46:43.000
Traer informacion estudiante - banner,94401,3656,Traer informacion estudiante - banner,3656,Fluxicon Disco,Variant 1,1,2016-03-01T22:46:43.000,2016-03-01T22:46:43.000
Radicar Solicitud Homologacion,94401,3656,Radicar Solicitud Homologacion,3656,Fluxicon Disco,Variant 1,1,2016-03-01T22:48:00.000,2016-03-01T22:46:47.000
Cancelar Solicitud,94401,677,Cancelar Solicitud,677,Fluxicon Disco,Variant 1,1,2016-03-02T14:06:12.000,2016-03-02T14:00:13.000
Notificacion estudiante cancelacion soli,94401,677,Notificacion estudiante cancelacion soli,677,Fluxicon Disco,Variant 1,1,2016-03-02T21:59:55.000,2016-03-02T21:59:55.000
End,94401,End,End,End,Fluxicon Disco,Variant 1,1,2016-03-02T21:59:55.000,2016-03-02T21:59:55.000
Start,94451,Start,Start,Start,Fluxicon Disco,Variant 2,2,2016-03-01T21:11:05.000,2016-03-01T21:11:05.000
Traer informacion estudiante - banner,94451,16695,Traer informacion estudiante - banner,16695,Fluxicon Disco,Variant 2,2,2016-03-01T21:11:05.000,2016-03-01T21:11:05.000
Radicar Solicitud Homologacion,94451,16695,Radicar Solicitud Homologacion,16695,Fluxicon Disco,Variant 2,2,2016-03-01T21:12:01.000,2016-03-01T21:11:13.000
Validar solicitud,94451,659,Validar solicitud,659,Fluxicon Disco,Variant 2,2,2016-03-01T22:01:33.000,2016-03-01T21:59:21.000
Homologacion por grupo de cursos,94451,659,Homologacion por grupo de cursos,659,Fluxicon Disco,Variant 2,2,2016-03-02T14:12:12.000,2016-03-02T14:12:12.000
End,94451,End,End,End,Fluxicon Disco,Variant 2,2,2016-03-02T14:12:12.000,2016-03-02T14:12:12.000
Start,94453,Start,Start,Start,Fluxicon Disco,Variant 56,56,2016-03-01T23:19:07.000,2016-03-01T23:19:07.000
Cancelar Solicitud,94453,943,Cancelar Solicitud,943,Fluxicon Disco,Variant 56,56,2016-03-01T23:19:07.000,2016-03-01T23:19:07.000
Revisar curso,94453,49,Revisar curso,49,Fluxicon Disco,Variant 56,56,2016-03-17T14:56:44.000,2016-03-17T14:49:44.000
Cancelar curso,94453,943,Cancelar curso,943,Fluxicon Disco,Variant 56,56,2016-03-17T14:49:44.000,2016-03-17T14:49:44.000
Cancelar curso,94453,17296,Cancelar curso,17296,Fluxicon Disco,Variant 56,56,2016-03-17T14:49:44.000,2016-03-17T14:49:44.000
Visto Bueno Cierre Proceso,94453,7314,Visto Bueno Cierre Proceso,7314,Fluxicon Disco,Variant 56,56,2016-03-17T15:31:51.000,2016-03-17T14:51:51.000
Visto Bueno Cierre Proceso,94453,7314,Visto Bueno Cierre Proceso,7314,Fluxicon Disco,Variant 56,56,2016-03-17T20:16:45.000,2016-03-17T19:36:45.000
Evaluacion curso,94453,49,Evaluacion curso,49,Fluxicon Disco,Variant 56,56,2016-03-18T00:06:19.000,2016-03-17T23:49:48.000
Validacion final,94453,943,Validacion final,943,Fluxicon Disco,Variant 56,56,2016-03-29T15:21:33.000,2016-03-29T15:21:18.000
Visto Bueno Cierre Proceso,94453,26767,Visto Bueno Cierre Proceso,26767,Fluxicon Disco,Variant 56,56,2016-03-29T15:42:59.000,2016-03-29T15:37:17.000
End,94453,End,End,End,Fluxicon Disco,Variant 56,56,2016-03-29T15:42:59.000,2016-03-29T15:42:59.000
Start,94602,Start,Start,Start,Fluxicon Disco,Variant 4,4,2016-03-02T14:59:45.000,2016-03-02T14:59:45.000
Traer informacion estudiante - banner,94602,11181,Traer informacion estudiante - banner,11181,Fluxicon Disco,Variant 4,4,2016-03-02T14:59:45.000,2016-03-02T14:59:45.000
Radicar Solicitud Homologacion,94602,11181,Radicar Solicitud Homologacion,11181,Fluxicon Disco,Variant 4,4,2016-03-02T15:33:55.000,2016-03-02T14:59:46.000
Validar solicitud,94602,19019,Validar solicitud,19019,Fluxicon Disco,Variant 4,4,2016-03-08T17:10:20.000,2016-03-08T17:09:30.000
Homologacion por grupo de cursos,94602,19019,Homologacion por grupo de cursos,19019,Fluxicon Disco,Variant 4,4,2016-03-08T19:53:31.000,2016-03-08T19:03:06.000
Revisar curso,94602,19019,Revisar curso,19019,Fluxicon Disco,Variant 4,4,2016-03-08T19:03:06.000,2016-03-08T19:03:06.000
Evaluacion curso,94602,163,Evaluacion curso,163,Fluxicon Disco,Variant 4,4,2016-03-08T19:41:14.000,2016-03-08T19:03:31.000
Validar solicitud / pre-homologacion,94602,19019,Validar solicitud / pre-homologacion,19019,Fluxicon Disco,Variant 4,4,2016-03-15T15:56:40.000,2016-03-15T15:43:59.000
End,94602,End,End,End,Fluxicon Disco,Variant 4,4,2016-03-15T15:56:40.000,2016-03-15T15:56:40.000
Start,94801,Start,Start,Start,Fluxicon Disco,Variant 2,2,2016-03-02T14:39:15.000,2016-03-02T14:39:15.000
Traer informacion estudiante - banner,94801,9711,Traer informacion estudiante - banner,9711,Fluxicon Disco,Variant 2,2,2016-03-02T14:39:15.000,2016-03-02T14:39:15.000
Radicar Solicitud Homologacion,94801,9711,Radicar Solicitud Homologacion,9711,Fluxicon Disco,Variant 2,2,2016-03-02T14:39:26.000,2016-03-02T14:39:18.000
Validar solicitud,94801,1707,Validar solicitud,1707,Fluxicon Disco,Variant 2,2,2016-03-02T14:50:20.000,2016-03-02T14:47:38.000
Homologacion por grupo de cursos,94801,1707,Homologacion por grupo de cursos,1707,Fluxicon Disco,Variant 2,2,2016-03-02T17:30:00.000,2016-03-02T17:30:00.000
End,94801,End,End,End,Fluxicon Disco,Variant 2,2,2016-03-02T17:30:00.000,2016-03-02T17:30:00.000
Start,94851,Start,Start,Start,Fluxicon Disco,Variant 57,57,2016-03-02T18:22:58.000,2016-03-02T18:22:58.000
Validar solicitud,94851,6767,Validar solicitud,6767,Fluxicon Disco,Variant 57,57,2016-03-02T21:10:47.000,2016-03-02T18:22:58.000
Traer informacion estudiante - banner,94851,22529,Traer informacion estudiante - banner,22529,Fluxicon Disco,Variant 57,57,2016-03-02T19:35:22.000,2016-03-02T19:35:22.000
Radicar Solicitud Homologacion,94851,22529,Radicar Solicitud Homologacion,22529,Fluxicon Disco,Variant 57,57,2016-03-02T19:35:27.000,2016-03-02T19:35:27.000
Homologacion por grupo de cursos,94851,6954,Homologacion por grupo de cursos,6954,Fluxicon Disco,Variant 57,57,2016-04-07T19:02:03.000,2016-04-07T18:49:53.000
Revisar curso,94851,943,Revisar curso,943,Fluxicon Disco,Variant 57,57,2016-04-07T18:50:03.000,2016-04-07T18:49:53.000
Evaluacion curso,94851,943,Evaluacion curso,943,Fluxicon Disco,Variant 57,57,2016-04-07T20:16:26.000,2016-04-07T20:06:24.000
Visto Bueno Cierre Proceso,94851,6954,Visto Bueno Cierre Proceso,6954,Fluxicon Disco,Variant 57,57,2016-04-08T21:07:27.000,2016-04-08T21:03:31.000
Validacion final,94851,6767,Validacion final,6767,Fluxicon Disco,Variant 57,57,2016-04-08T23:02:12.000,2016-04-08T23:02:12.000
Transferir Creditos,94851,6954,Transferir Creditos,6954,Fluxicon Disco,Variant 57,57,2016-04-11T14:17:04.000,2016-04-11T14:17:04.000
Transferir creditos homologables,94851,6954,Transferir creditos homologables,6954,Fluxicon Disco,Variant 57,57,2016-04-11T14:17:04.000,2016-04-11T14:17:04.000
Transferir creditos homologables,94851,6954,Transferir creditos homologables,6954,Fluxicon Disco,Variant 57,57,2016-04-11T14:17:05.000,2016-04-11T14:17:05.000
Transferir creditos homologables,94851,6954,Transferir creditos homologables,6954,Fluxicon Disco,Variant 57,57,2016-04-11T14:17:05.000,2016-04-11T14:17:05.000
Transferir creditos homologables,94851,6954,Transferir creditos homologables,6954,Fluxicon Disco,Variant 57,57,2016-04-11T14:17:05.000,2016-04-11T14:17:05.000
End,94851,End,End,End,Fluxicon Disco,Variant 57,57,2016-04-11T14:17:05.000,2016-04-11T14:17:05.000
Start,94852,Start,Start,Start,Fluxicon Disco,Variant 5,5,2016-03-02T20:01:02.000,2016-03-02T20:01:02.000
Traer informacion estudiante - banner,94852,19214,Traer informacion estudiante - banner,19214,Fluxicon Disco,Variant 5,5,2016-03-02T20:01:02.000,2016-03-02T20:01:02.000
Radicar Solicitud Homologacion,94852,19214,Radicar Solicitud Homologacion,19214,Fluxicon Disco,Variant 5,5,2016-03-02T20:01:05.000,2016-03-02T20:01:03.000
Notificacion estudiante cancelacion soli,94852,1,Notificacion estudiante cancelacion soli,1,Fluxicon Disco,Variant 5,5,2016-03-11T16:28:22.000,2016-03-11T16:28:22.000
End,94852,End,End,End,Fluxicon Disco,Variant 5,5,2016-03-11T16:28:22.000,2016-03-11T16:28:22.000
Start,94902,Start,Start,Start,Fluxicon Disco,Variant 58,58,2016-03-02T17:17:02.000,2016-03-02T17:17:02.000
Traer informacion estudiante - banner,94902,12452,Traer informacion estudiante - banner,12452,Fluxicon Disco,Variant 58,58,2016-03-02T17:17:02.000,2016-03-02T17:17:02.000
Radicar Solicitud Homologacion,94902,12452,Radicar Solicitud Homologacion,12452,Fluxicon Disco,Variant 58,58,2016-03-02T17:17:07.000,2016-03-02T17:17:03.000
Validar solicitud,94902,19019,Validar solicitud,19019,Fluxicon Disco,Variant 58,58,2016-03-02T17:21:40.000,2016-03-02T17:21:31.000
Recepcion de documentos,94902,26789,Recepcion de documentos,26789,Fluxicon Disco,Variant 58,58,2016-03-03T02:27:23.000,2016-03-02T17:30:54.000
Homologacion por grupo de cursos,94902,1007,Homologacion por grupo de cursos,1007,Fluxicon Disco,Variant 58,58,2016-03-03T03:24:51.000,2016-03-02T17:30:55.000
Validar solicitud / pre-homologacion,94902,19019,Validar solicitud / pre-homologacion,19019,Fluxicon Disco,Variant 58,58,2016-03-02T17:30:55.000,2016-03-02T17:30:55.000
Avanzar recepcion documentos,94902,26789,Avanzar recepcion documentos,26789,Fluxicon Disco,Variant 58,58,2016-03-03T02:27:37.000,2016-03-02T17:31:09.000
Validacion final,94902,19019,Validacion final,19019,Fluxicon Disco,Variant 58,58,2016-06-15T20:52:35.000,2016-06-15T20:12:05.000
Visto Bueno Cierre Proceso,94902,1007,Visto Bueno Cierre Proceso,1007,Fluxicon Disco,Variant 58,58,2016-06-22T21:47:53.000,2016-06-22T21:30:57.000
Transferir Creditos,94902,1007,Transferir Creditos,1007,Fluxicon Disco,Variant 58,58,2016-06-24T22:27:04.000,2016-06-24T22:27:04.000
Transferir creditos homologables,94902,1007,Transferir creditos homologables,1007,Fluxicon Disco,Variant 58,58,2016-06-24T22:27:04.000,2016-06-24T22:27:04.000
End,94902,End,End,End,Fluxicon Disco,Variant 58,58,2016-06-24T22:27:04.000,2016-06-24T22:27:04.000
Start,94952,Start,Start,Start,Fluxicon Disco,Variant 3,3,2016-03-02T18:00:40.000,2016-03-02T18:00:40.000
Traer informacion estudiante - banner,94952,9711,Traer informacion estudiante - banner,9711,Fluxicon Disco,Variant 3,3,2016-03-02T18:00:40.000,2016-03-02T18:00:40.000
Radicar Solicitud Homologacion,94952,9711,Radicar Solicitud Homologacion,9711,Fluxicon Disco,Variant 3,3,2016-03-02T18:00:45.000,2016-03-02T18:00:45.000
Validar solicitud,94952,1707,Validar solicitud,1707,Fluxicon Disco,Variant 3,3,2016-03-02T21:24:00.000,2016-03-02T18:12:00.000
Homologacion por grupo de cursos,94952,15930,Homologacion por grupo de cursos,15930,Fluxicon Disco,Variant 3,3,2016-04-12T22:31:22.000,2016-04-12T20:19:22.000
Revisar curso,94952,1707,Revisar curso,1707,Fluxicon Disco,Variant 3,3,2016-04-12T22:08:12.000,2016-04-12T20:19:23.000
Evaluacion curso,94952,15930,Evaluacion curso,15930,Fluxicon Disco,Variant 3,3,2016-05-02T16:04:44.000,2016-05-02T15:49:34.000
Validacion final,94952,1707,Validacion final,1707,Fluxicon Disco,Variant 3,3,2016-05-04T13:47:35.000,2016-05-04T13:47:35.000
Visto Bueno Cierre Proceso,94952,15930,Visto Bueno Cierre Proceso,15930,Fluxicon Disco,Variant 3,3,2016-05-04T14:09:04.000,2016-05-04T14:01:04.000
End,94952,End,End,End,Fluxicon Disco,Variant 3,3,2016-05-04T14:09:04.000,2016-05-04T14:09:04.000
Start,95003,Start,Start,Start,Fluxicon Disco,Variant 6,6,2016-03-02T19:16:58.000,2016-03-02T19:16:58.000
Traer informacion estudiante - banner,95003,5714,Traer informacion estudiante - banner,5714,Fluxicon Disco,Variant 6,6,2016-03-02T19:16:58.000,2016-03-02T19:16:58.000
Radicar Solicitud Homologacion,95003,5714,Radicar Solicitud Homologacion,5714,Fluxicon Disco,Variant 6,6,2016-03-02T19:36:59.000,2016-03-02T19:16:59.000
Validar solicitud,95003,659,Validar solicitud,659,Fluxicon Disco,Variant 6,6,2016-03-06T01:56:03.000,2016-03-06T01:45:08.000
Homologacion por grupo de cursos,95003,943,Homologacion por grupo de cursos,943,Fluxicon Disco,Variant 6,6,2016-03-08T17:49:30.000,2016-03-08T16:55:40.000
Revisar curso,95003,943,Revisar curso,943,Fluxicon Disco,Variant 6,6,2016-03-08T16:56:44.000,2016-03-08T16:55:40.000
Evaluacion curso,95003,943,Evaluacion curso,943,Fluxicon Disco,Variant 6,6,2016-03-08T20:49:53.000,2016-03-08T19:57:07.000
End,95003,End,End,End,Fluxicon Disco,Variant 6,6,2016-03-08T20:49:53.000,2016-03-08T20:49:53.000
Start,95051,Start,Start,Start,Fluxicon Disco,Variant 6,6,2016-03-03T00:06:28.000,2016-03-03T00:06:28.000
Traer informacion estudiante - banner,95051,3019,Traer informacion estudiante - banner,3019,Fluxicon Disco,Variant 6,6,2016-03-03T00:06:28.000,2016-03-03T00:06:28.000
Radicar Solicitud Homologacion,95051,3019,Radicar Solicitud Homologacion,3019,Fluxicon Disco,Variant 6,6,2016-03-03T00:06:31.000,2016-03-03T00:06:31.000
Validar solicitud,95051,659,Validar solicitud,659,Fluxicon Disco,Variant 6,6,2016-03-03T00:18:40.000,2016-03-03T00:18:06.000
Homologacion por grupo de cursos,95051,943,Homologacion por grupo de cursos,943,Fluxicon Disco,Variant 6,6,2016-03-03T16:15:20.000,2016-03-03T14:34:56.000
Revisar curso,95051,943,Revisar curso,943,Fluxicon Disco,Variant 6,6,2016-03-03T15:01:42.000,2016-03-03T14:34:57.000
Evaluacion curso,95051,943,Evaluacion curso,943,Fluxicon Disco,Variant 6,6,2016-03-08T18:34:12.000,2016-03-08T17:20:33.000
End,95051,End,End,End,Fluxicon Disco,Variant 6,6,2016-03-08T18:34:12.000,2016-03-08T18:34:12.000
Start,95052,Start,Start,Start,Fluxicon Disco,Variant 32,32,2016-03-02T21:50:32.000,2016-03-02T21:50:32.000
Validar solicitud,95052,659,Validar solicitud,659,Fluxicon Disco,Variant 32,32,2016-03-02T21:53:18.000,2016-03-02T21:50:32.000
Traer informacion estudiante - banner,95052,3019,Traer informacion estudiante - banner,3019,Fluxicon Disco,Variant 32,32,2016-03-03T00:20:23.000,2016-03-03T00:20:23.000
Radicar Solicitud Homologacion,95052,3019,Radicar Solicitud Homologacion,3019,Fluxicon Disco,Variant 32,32,2016-03-03T00:20:23.000,2016-03-03T00:20:23.000
